Date,Open,High,Low,Close,Volume
20140930,25.20249939,25.38500023,25.13249969,25.1875,221056400
20141001,25.14749908,25.17250061,24.67499924,24.79500008,205965200
20141002,24.81749916,25.05500031,24.51000023,24.97500038,191031200
20141003,24.86000061,25.05249977,24.76000023,24.90500069,173878400
20141006,24.98749924,25.16250038,24.85499954,24.90500069,148204800
20141007,24.85750008,25.03000069,24.68250084,24.6875,168376800
20141008,24.69000053,25.27750015,24.57749939,25.20000076,229618800
20141009,25.38500023,25.59499931,25.15250015,25.25499916,309506000
20141010,25.17250061,25.50749969,25.07500076,25.18250084,265326400
20141013,25.33250046,25.44499969,24.95249939,24.95249939,214333600
20141014,25.09749985,25.12999916,24.64249992,24.6875,254754400
20141015,24.49250031,24.78750038,23.79500008,24.38500023,403734400
20141016,23.88750076,24.43000031,23.85250092,24.06500053,288618000
20141017,24.375,24.75,24.20249939,24.41749954,272718800
20141020,24.57999992,24.98999977,24.55500031,24.94000053,310069200
20141021,25.75499916,25.75499916,25.31749916,25.61750031,378495600
20141022,25.70999908,26.02750015,25.64999962,25.74749947,273052400
20141023,26.02000046,26.26250076,25.90749931,26.20750046,284298800
20141024,26.29500008,26.37249947,26.13249969,26.30500031,188215600
20141027,26.21249962,26.37000084,26.17499924,26.27750015,136750800
20141028,26.35000038,26.68499947,26.33749962,26.68499947,192243600
20141029,26.66250038,26.84250069,26.59000015,26.83499908,210751600
20141030,26.73999977,26.83749962,26.47500038,26.74500084,162619200
20141031,27.00250053,27.01000023,26.80249977,27,178557200
20141103,27.05500031,27.57500076,27.00250053,27.35000038,209130400
20141104,27.34000015,27.37249947,26.93000031,27.14999962,166297600
20141105,27.27499962,27.32500076,27.03249931,27.21500015,149743600
20141106,27.14999962,27.19750023,26.95000076,27.17499924,139874000
20141107,27.1875,27.32999992,27.13750076,27.25250053,134766000
20141110,27.25499916,27.33250046,27.16749954,27.20750046,108782000
20141111,27.17499924,27.4375,27.10000038,27.42499924,109769200
20141112,27.34499931,27.85750008,27.34250069,27.8125,187769600
20141113,27.95000076,28.36249924,27.89999962,28.20499992,238091600
20141114,28.28750038,28.54750061,27.80249977,28.54500008,176254400
20141117,28.56749916,29.31999969,28.32500076,28.49749947,186986800
20141118,28.48500061,28.92250061,28.47249985,28.86750031,176896000
20141119,28.86000061,28.93499947,28.45000076,28.66749954,167476800
20141120,28.72750092,29.21500015,28.71249962,29.07749939,173582000
20141121,29.37750053,29.39249992,29.00749969,29.11750031,228717200
20141124,29.21249962,29.69249916,29.15500069,29.65749931,189803200
20141125,29.76749992,29.9375,29.36249924,29.39999962,275361600
20141126,29.48500061,29.77499962,29.45750046,29.75,163073200
20141128,29.81749916,29.85000038,29.51250076,29.73250008,99257600
20141201,29.70249939,29.8125,27.81749916,28.76749992,335256000
20141202,28.375,28.9375,28.1875,28.65749931,237395600
20141203,28.9375,29.08749962,28.77750015,28.98250008,172253600
20141204,28.94249916,29.29999924,28.82250023,28.87249947,168178000
20141205,28.99749947,29.02000046,28.65999985,28.75,153275600
20141208,28.52499962,28.66250038,27.90500069,28.10000038,230659600
20141209,27.54750061,28.57500076,27.33749962,28.53000069,240832000
20141210,28.60250092,28.71249962,27.88500023,27.98749924,178261200
20141211,28.06500053,28.45000076,27.83499908,27.90500069,165606800
20141212,27.61499977,27.96750069,27.39500046,27.43250084,224112400
20141215,27.67499924,27.89999962,26.58749962,27.05750084,268872400
20141216,26.59250069,27.54000092,26.56500053,26.6875,243162800
20141217,26.78000069,27.45999908,26.70499992,27.35250092,213647200
20141218,27.96750069,28.16250038,27.66500092,28.16250038,236024800
20141219,28.06500053,28.30999947,27.91500092,27.94499969,353719200
20141222,28.04000092,28.37249947,27.99250031,28.23500061,180670000
20141223,28.30750084,28.33250046,28.11499977,28.13500023,104113600
20141224,28.14500046,28.17749977,28.00250053,28.00250053,57918400
20141226,28.02499962,28.62999916,28.00250053,28.49749947,134884000
20141229,28.44750023,28.69249916,28.42499924,28.47750092,110395600
20141230,28.40999985,28.47999954,28.02750015,28.12999916,119526000
20141231,28.20499992,28.28249931,27.55249977,27.59499931,165613600
20150102,27.84749985,27.86000061,26.83749962,27.33250046,212818400
20150105,27.07250023,27.16250038,26.35250092,26.5625,257142000
20150106,26.63500023,26.85750008,26.15749931,26.56500053,263188400
20150107,26.79999924,27.04999924,26.67499924,26.9375,160423600
20150108,27.30750084,28.03750038,27.17499924,27.97249985,237458000
20150109,28.16749954,28.3125,27.55249977,28.00250053,214798000
20150112,28.14999962,28.15749931,27.20000076,27.3125,198603200
20150113,27.85750008,28.20000076,27.22750092,27.55500031,268367600
20150114,27.26000023,27.62249947,27.125,27.45000076,195826400
20150115,27.5,27.51499939,26.66500092,26.70499992,240056000
20150116,26.75749969,26.89500046,26.29999924,26.49749947,314053200
20150120,26.95999908,27.24250031,26.625,27.18000031,199599600
20150121,27.23749924,27.76499939,27.06749916,27.38750076,194303600
20150122,27.56500053,28.11750031,27.43000031,28.10000038,215185600
20150123,28.07500076,28.4375,27.88249969,28.24500084,185859200
20150126,28.43499947,28.59000015,28.20000076,28.27499962,222460000
20150127,28.10499954,28.12000084,27.25749969,27.28499985,382274800
20150128,29.40749931,29.53000069,28.82749939,28.82749939,585908400
20150129,29.07999992,29.79750061,28.88999939,29.72500038,337745600
20150130,29.60000038,30,29.21249962,29.29000092,334982000
20150202,29.51250076,29.79249954,29.02000046,29.65749931,250956400
20150203,29.625,29.77249908,29.40250015,29.66250038,207662800
20150204,29.625,30.12750053,29.57749939,29.88999939,280598800
20150205,30.00499916,30.05750084,29.8125,29.98500061,168984800
20150206,30.00499916,30.0625,29.61249924,29.73250008,174826400
20150209,29.63750076,29.95999908,29.60750008,29.93000031,155559200
20150210,30.04249954,30.53750038,30.04000092,30.50499916,248034000
20150211,30.69249916,31.22999954,30.625,31.21999931,294247200
20150212,31.51499939,31.87000084,31.39249992,31.61499977,297898000
20150213,31.81999969,31.81999969,31.41250038,31.77000046,217088800
20150217,31.87249947,32.22000122,31.72999954,31.95750046,252609600
20150218,31.90749931,32.19499969,31.86249924,32.18000031,179566800
20150219,32.11999893,32.25749969,32.08250046,32.11249924,149449600
20150220,32.15499878,32.375,32.01250076,32.375,195793600
20150223,32.50500107,33.25,32.41500092,33.25,283896400
20150224,33.23500061,33.40000153,32.79249954,33.04249954,276912400
20150225,32.88999939,32.90000153,32.03749847,32.19749832,298846800
20150226,32.19749832,32.71749878,31.65250015,32.60499954,365150000
20150227,32.5,32.64250183,32.06000137,32.11500168,248059200
20150302,32.3125,32.56999969,32.07500076,32.27249908,192386800
20150303,32.24000168,32.38000107,32.02249908,32.34000015,151265200
20150304,32.27500153,32.38999939,32.08000183,32.13499832,126665200
20150305,32.14500046,32.1875,31.44000053,31.60250092,226068400
20150306,32.09999847,32.34249878,31.56500053,31.64999962,291368400
20150309,31.98999977,32.39250183,31.26499939,31.78499985,354114000
20150310,31.60250092,31.80500031,30.95000076,31.12750053,275426400
20150311,31.1875,31.19249916,30.52750015,30.55999947,275756000
20150312,30.57749939,31.22500038,30.40749931,31.11249924,193450800
20150313,31.10000038,31.35000038,30.64500046,30.89749908,207309200
20150316,30.96999931,31.23749924,30.71750069,31.23749924,143497200
20150317,31.47500038,31.82999992,31.41250038,31.76000023,204092400
20150318,31.75,32.29000092,31.59250069,32.11750031,261083600
20150319,32.1875,32.3125,31.85000038,31.875,183238000
20150320,32.0625,32.09999847,31.29000092,31.47500038,274780400
20150323,31.78000069,31.96249962,31.62999916,31.80249977,150838800
20150324,31.80750084,32.00999832,31.63999939,31.67250061,131369200
20150325,31.63500023,31.70499992,30.84499931,30.84499931,206620800
20150326,30.69000053,31.21999931,30.64999962,31.05999947,190291600
20150327,31.14249992,31.17499924,30.72750092,30.8125,158184800
20150330,31.01250076,31.60000038,31,31.59250069,188398800
20150331,31.52249908,31.62249947,31.09000015,31.10750008,168362400
20150401,31.20499992,31.28000069,30.77499962,31.0625,162485600
20150402,31.25749969,31.38999939,31.04750061,31.32999992,128880400
20150406,31.11750031,31.87750053,31.08250046,31.83749962,148776000
20150407,31.90999985,32.02999878,31.49500084,31.50250053,140049200
20150408,31.46249962,31.60000038,31.24250031,31.39999962,149316800
20150409,31.46249962,31.64500046,31.16500092,31.63999939,129936000
20150410,31.48749924,31.80249977,31.31500053,31.77499962,160752000
20150413,32.09249878,32.14250183,31.65250015,31.71249962,145460400
20150414,31.75,31.82250023,31.47750092,31.57500076,102098400
20150415,31.60250092,31.78249931,31.50250053,31.69499969,115881600
20150416,31.56999969,31.77499962,31.52750015,31.54249954,113476000
20150417,31.38750076,31.53499985,31.11499977,31.1875,207828000
20150420,31.39249992,32.02999878,31.29249954,31.89999962,188217200
20150421,32.02500153,32.04999924,31.66749954,31.72750092,129740400
20150422,31.74749947,32.21749878,31.57999992,32.15499878,150618000
20150423,32.07500076,32.60499954,32.03499985,32.41749954,183083600
20150424,32.62250137,32.65750122,32.30749893,32.56999969,178103600
20150427,33.07749939,33.28250122,32.78749847,33.16249847,387816800
20150428,33.61500168,33.63499832,32.39250183,32.63999939,475696000
20150429,32.54000092,32.89749908,32.07500076,32.15999985,253544400
20150430,32.15999985,32.15999985,31.14500046,31.28750038,332781600
20150501,31.52499962,32.53250122,31.32500076,32.23749924,234050400
20150504,32.375,32.64250183,32.06499863,32.17499924,203953200
20150505,32.03749847,32.11249924,31.44499969,31.45000076,197085600
20150506,31.63999939,31.6875,30.84000015,31.25250053,288564000
20150507,31.19249916,31.52000046,31.00499916,31.31500053,175763600
20150508,31.67000008,31.90500069,31.52750015,31.90500069,222201600
20150511,31.84749985,31.88999939,31.40749931,31.57999992,168143200
20150512,31.39999962,31.71999931,31.20499992,31.46750069,192640000
20150513,31.53750038,31.79750061,31.46750069,31.50250053,138776800
20150514,31.85250092,32.23749924,31.79000092,32.23749924,180814000
20150515,32.26750183,32.37250137,32.05250168,32.19250107,152832000
20150518,32.09500122,32.68000031,32.09000015,32.54750061,203531600
20150519,32.67250061,32.72000122,32.40999985,32.51750183,178532800
20150520,32.5,32.74499893,32.33499908,32.51499939,145819600
20150521,32.51750183,32.90750122,32.45750046,32.84749985,158921600
20150522,32.90000153,33.24250031,32.84999847,33.13499832,182384000
20150526,33.15000153,33.22750092,32.27999878,32.40499878,282790400
20150527,32.58499908,33.06499863,32.51250076,33.00999832,183332800
20150528,32.96500015,32.98749924,32.77500153,32.94499969,122933200
20150529,32.80749893,32.86249924,32.47499847,32.56999969,203538000
20150601,32.56999969,32.84749985,32.51250076,32.63499832,128451200
20150602,32.46500015,32.66500092,32.33000183,32.49000168,134670400
20150603,32.66500092,32.73500061,32.47499847,32.52999878,123934000
20150604,32.39500046,32.64500046,32.22750092,32.34000015,153800400
20150605,32.375,32.42250061,32.09000015,32.16249847,142507200
20150608,32.22499847,32.30250168,31.70750046,31.95000076,210699200
20150609,31.67499924,32.02000046,31.40500069,31.85499954,224301600
20150610,31.97999954,32.33499908,31.96249962,32.22000122,156349200
20150611,32.29499817,32.54499817,32.11999893,32.14749908,141563600
20150612,32.04750061,32.08250046,31.77750015,31.79249954,147544800
20150615,31.52499962,31.80999947,31.42749977,31.72999954,175955600
20150616,31.75749969,31.96249962,31.59250069,31.89999962,125976400
20150617,31.93000031,31.96999931,31.68499947,31.82500076,131672400
20150618,31.80750084,32.07749939,31.80500031,31.96999931,141628800
20150619,31.92749977,31.95499992,31.60000038,31.64999962,218867600
20150622,31.87249947,32.01499939,31.77000046,31.90250015,136157200
20150623,31.87000084,31.90250015,31.71999931,31.75749969,121075600
20150624,31.80249977,32.45000076,31.78000069,32.02750015,221123600
20150625,32.21500015,32.29999924,31.875,31.875,127752400
20150626,31.91749954,31.99749947,31.62750053,31.6875,176267200
20150629,31.36499977,31.61750031,31.12000084,31.13249969,196645600
20150630,31.39249992,31.53000069,31.21500015,31.35750008,177482800
20150701,31.72500038,31.73500061,31.49749947,31.64999962,120955200
20150702,31.60750008,31.67250061,31.44249916,31.61000061,108844000
20150706,31.23500061,31.55750084,31.21249962,31.5,112241600
20150707,31.47249985,31.53750038,30.94249916,31.42250061,187787200
20150708,31.12000084,31.15999985,30.63500023,30.64249992,243046400
20150709,30.96249962,31.01499939,29.80500031,30.01749992,314380000
20150710,30.48500061,30.96249962,30.30249977,30.81999969,245418000
20150713,31.25749969,31.44000053,31.07999992,31.41500092,165762000
20150714,31.51000023,31.59250069,31.26000023,31.40250015,127072400
20150715,31.43000031,31.78750038,31.39500046,31.70499992,134596800
20150716,31.93499947,32.14250183,31.83749962,32.12749863,144889600
20150717,32.27000046,32.40499878,32.07749939,32.40499878,184658800
20150720,32.74250031,33.24250031,32.67499924,33.01750183,235600800
20150721,33.21250153,33.22999954,32.58000183,32.6875,307025600
20150722,30.49749947,31.375,30.49749947,31.30500031,461802400
20150723,31.54999924,31.77249908,31.26499939,31.29000092,203998000
20150724,31.32999992,31.43499947,30.97500038,31.125,168649200
20150727,30.77249908,30.90250015,30.53000069,30.69249916,177822000
20150728,30.84499931,30.97750092,30.63750076,30.84499931,134472400
20150729,30.78750038,30.875,30.56749916,30.74749947,148046800
20150730,30.57999992,30.64249992,30.42749977,30.59250069,134513200
20150731,30.64999962,30.65999985,30.22750092,30.32500076,171540000
20150803,30.375,30.64249992,29.37999916,29.61000061,279904000
20150804,29.35499954,29.42499924,28.3125,28.65999985,496554400
20150805,28.23749924,29.36000061,28.02499962,28.85000038,397250400
20150806,28.99250031,29.125,28.53000069,28.78249931,211612000
20150807,28.64500046,29.0625,28.625,28.87999916,154681600
20150810,29.13249969,29.99749947,29.13249969,29.93000031,219806400
20150811,29.45249939,29.54500008,28.33250046,28.37249947,388331200
20150812,28.13249969,28.85499954,27.40749931,28.80999947,404870000
20150813,29.01000023,29.10000038,28.63500023,28.78750038,194143200
20150814,28.57999992,29.07749939,28.50250053,28.98999977,171718000
20150817,29.01000023,29.41250038,28.875,29.29000092,163538800
20150818,29.10750008,29.36000061,29.00250053,29.125,138242800
20150819,29.02499962,29.12999916,28.67000008,28.75250053,193146000
20150820,28.52000046,28.58749962,27.90749931,28.16250038,274006400
20150821,27.60750008,27.97500038,26.41250038,26.44000053,513102000
20150824,23.71750069,27.20000076,23,25.78000069,648825200
20150825,27.77750015,27.77750015,25.875,25.93499947,414406400
20150826,26.77249908,27.47249985,26.26250076,27.42250061,387098400
20150827,28.05750084,28.30999947,27.50499916,28.22999954,338464400
20150828,28.04249954,28.32749939,27.88500023,28.32250023,212657600
20150831,28.00749969,28.63249969,28,28.19000053,224917200
20150901,27.53750038,27.96999931,26.84000015,26.93000031,307383600
20150902,27.55750084,28.08499908,27.28249931,28.08499908,247555200
20150903,28.12249947,28.19499969,27.51000023,27.59250069,212935600
20150904,27.24250031,27.61249924,27.12750053,27.31749916,199985200
20150908,27.9375,28.13999939,27.57999992,28.07749939,219374400
20150909,28.44000053,28.50499916,27.44249916,27.53750038,340043200
20150910,27.56749916,28.31999969,27.47500038,28.14249992,251571200
20150911,27.94750023,28.55249977,27.94000053,28.55249977,199662000
20150914,29.14500046,29.22249985,28.71500015,28.82749939,233453600
20150915,28.98250008,29.13249969,28.60499954,29.06999969,173364800
20150916,29.0625,29.13500023,28.86000061,29.10250092,148694000
20150917,28.91500092,29.12249947,28.43000031,28.47999954,256450400
20150918,28.05249977,28.57500076,27.96750069,28.36249924,297141200
20150921,28.41749954,28.84250069,28.41500092,28.80249977,200888000
20150922,28.34499931,28.54500008,28.12999916,28.35000038,201384800
20150923,28.40749931,28.68000031,28.32500076,28.57999992,143026800
20150924,28.3125,28.875,28.09250069,28.75,200878000
20150925,29.11000061,29.17250061,28.50499916,28.67749977,224607600
20150928,28.46249962,28.64249992,28.11000061,28.11000061,208436000
20150929,28.20750046,28.37750053,26.96500015,27.26499939,293461600
20150930,27.54249954,27.88500023,27.18250084,27.57500076,265892000
20151001,27.26749992,27.40500069,26.82749939,27.39500046,255716400
20151002,27.00250053,27.75250053,26.88750076,27.59499931,232079200
20151005,27.46999931,27.84250069,27.26749992,27.69499969,208258800
20151006,27.65749931,27.93499947,27.44249916,27.82749939,192787200
20151007,27.93499947,27.94249916,27.35250092,27.69499969,187062400
20151008,27.54750061,27.54750061,27.05249977,27.375,247918400
20151009,27.5,28.06999969,27.37249947,28.03000069,211064400
20151012,28.18250084,28.1875,27.86000061,27.89999962,121868800
20151013,27.70499992,28.11249924,27.67000008,27.94750023,132197200
20151014,27.82250023,27.87999916,27.38999939,27.55249977,177849600
20151015,27.73250008,28.02499962,27.62249947,27.96500015,150694000
20151016,27.94499969,28,27.63249969,27.76000023,156930400
20151019,27.70000076,27.9375,27.52750015,27.93250084,119036800
20151020,27.83499908,28.54249954,27.70499992,28.44249916,195871200
20151021,28.5,28.89500046,28.42499924,28.44000053,167180800
20151022,28.58250046,28.875,28.52499962,28.875,166616400
20151023,29.17499924,29.80750084,29.08250046,29.77000046,237467600
20151026,29.52000046,29.53249931,28.72999954,28.81999969,265335200
20151027,28.85000038,29.13500023,28.49749947,28.63750076,279537600
20151028,29.23250008,29.82500076,29.01499939,29.81749916,342205600
20151029,29.67499924,30.17250061,29.56749916,30.13249969,204909200
20151030,30.24749947,30.30500031,29.86249924,29.875,197461200
20151102,30.20000076,30.34000015,29.90250015,30.29500008,128813200
20151103,30.19750023,30.87249947,30.17499924,30.64249992,182076000
20151104,30.78249931,30.95499992,30.40500069,30.5,179544400
20151105,30.46249962,30.67250061,30.04500008,30.22999954,158210800
20151106,30.27750015,30.45249939,30.15500069,30.26499939,132169200
20151109,30.23999977,30.45249939,30.01250076,30.14249992,135485600
20151110,29.22500038,29.51749992,29.01499939,29.19249916,236511600
20151111,29.09250069,29.35499954,28.80249977,29.02750015,180872000
20151112,29.06500053,29.20499992,28.91250038,28.93000031,130102400
20151113,28.79999924,28.89249992,28.06749916,28.08499908,183249600
20151116,27.84499931,28.55999947,27.75,28.54500008,152426800
20151117,28.72999954,28.76250076,28.32999992,28.42250061,110467600
20151118,28.94000053,29.37249947,28.875,29.32250023,186698800
20151119,29.40999985,29.9375,29.19000053,29.69499969,173183200
20151120,29.79999924,29.97999954,29.71249962,29.82500076,137148400
20151123,29.81749916,29.93250084,29.33499908,29.4375,129930000
20151124,29.33250046,29.83749962,29.28000069,29.71999931,171212800
20151125,29.80249977,29.80750084,29.47999954,29.50749969,85553200
20151127,29.57250023,29.60250092,29.39999962,29.45249939,52185600
20151130,29.49749947,29.85250092,29.4375,29.57500076,156721200
20151201,29.6875,29.70249939,29.21500015,29.33499908,139409600
20151202,29.33499908,29.52750015,29.02000046,29.06999969,133546400
20151203,29.13750076,29.19750023,28.55500031,28.79999924,166278000
20151204,28.82250023,29.8125,28.77750015,29.75749969,231108000
20151207,29.74500084,29.96500015,29.45249939,29.56999969,128336800
20151208,29.37999916,29.64999962,29.21500015,29.55750084,137238000
20151209,29.40999985,29.42250061,28.77000046,28.90500069,185445600
20151210,29.01000023,29.23500061,28.87750053,29.04249954,116850800
20151211,28.79750061,28.84749985,28.21249962,28.29500008,187544800
20151214,28.04500008,28.17000008,27.44750023,28.12000084,257274800
20151215,27.98500061,28.20000076,27.58749962,27.62249947,213292400
20151216,27.76749992,27.99749947,27.20000076,27.83499908,224954000
20151217,28.00499916,28.0625,27.24500084,27.24500084,179091200
20151218,27.22750092,27.37999916,26.45249939,26.50749969,385813200
20151221,26.81999969,26.84250069,26.39249992,26.83250046,190362400
20151222,26.85000038,26.93000031,26.61249924,26.80750084,131157600
20151223,26.81749916,27.21249962,26.79999924,27.15250015,130629600
20151224,27.25,27.25,26.98749924,27.00749969,54281600
20151228,26.89749908,26.92250061,26.54500008,26.70499992,106816800
20151229,26.73999977,27.35750008,26.71500015,27.18499947,123724800
20151230,27.14500046,27.17499924,26.79500008,26.82999992,100855200
20151231,26.75250053,26.75749969,26.20499992,26.31500053,163649200
20160104,25.65250015,26.34250069,25.5,26.33749962,270597600
20160105,26.4375,26.46249962,25.60250092,25.67749977,223164000
20160106,25.13999939,25.59250069,24.96750069,25.17499924,273829600
20160107,24.67000008,25.03249931,24.10750008,24.11249924,324377600
20160108,24.63750076,24.77750015,24.19000053,24.23999977,283192000
20160111,24.74250031,24.76499939,24.33499908,24.63249969,198957600
20160112,25.13750076,25.17250061,24.70999908,24.98999977,196616800
20160113,25.07999992,25.29750061,24.32500076,24.34749985,249758400
20160114,24.48999977,25.12000084,23.93499947,24.87999916,252680400
20160115,24.04999924,24.42749977,23.84000015,24.28249931,319335600
20160119,24.60250092,24.66250038,23.875,24.16500092,212350800
20160120,23.77499962,24.54750061,23.35499954,24.19750023,289337600
20160121,24.26499939,24.46999931,23.73500061,24.07500076,208646000
20160122,24.65749931,25.36499977,24.59250069,25.35499954,263202000
20160125,25.37999916,25.38249969,24.80249977,24.86000061,207178000
20160126,24.98250008,25.21999931,24.51749992,24.99749947,300308000
20160127,24.01000023,24.15749931,23.33499908,23.35499954,533478800
20160128,23.44750023,23.62999916,23.09749985,23.52249908,222715200
20160129,23.69750023,24.33499908,23.58749962,24.33499908,257666000
20160201,24.11750031,24.17749977,23.85000038,24.10750008,163774000
20160202,23.85499954,24.01000023,23.56999969,23.62000084,149428800
20160203,23.75,24.20999908,23.52000046,24.08749962,183857200
20160204,23.96500015,24.33250046,23.79750061,24.14999962,185886800
20160205,24.12999916,24.22999954,23.42250061,23.50499916,185672400
20160208,23.28249931,23.92499924,23.26000023,23.75250053,216085600
20160209,23.57250023,23.98500061,23.48250008,23.74749947,177324800
20160210,23.97999954,24.08749962,23.52499962,23.56749916,169374400
20160211,23.44750023,23.68000031,23.14749908,23.42499924,200298800
20160212,23.54750061,23.625,23.25250053,23.49749947,161405600
20160216,23.75499916,24.21249962,23.65250015,24.15999985,196231600
20160217,24.16749954,24.55249977,24.03750038,24.53000069,179452800
20160218,24.70999908,24.72249985,24.02249908,24.06500053,156084000
20160219,24,24.19000053,23.95000076,24.01000023,141496800
20160222,24.07749939,24.22500038,23.97999954,24.21999931,137123200
20160223,24.10000038,24.125,23.63750076,23.67250061,127770400
20160224,23.49500084,24.09499931,23.32999992,24.02499962,145022800
20160225,24.01250076,24.19000053,23.8125,24.19000053,110330800
20160226,24.29999924,24.50499916,24.14500046,24.22750092,115964400
20160229,24.21500015,24.55750084,24.16250038,24.17250061,140865200
20160301,24.41250038,25.19249916,24.35499954,25.13249969,201628400
20160302,25.12750053,25.22249985,24.90999985,25.1875,132678400
20160303,25.14500046,25.42749977,25.11249924,25.375,147822800
20160304,25.59250069,25.9375,25.34250069,25.75250053,184220400
20160307,25.59749985,25.70750046,25.23999977,25.46750069,143315600
20160308,25.19499969,25.44000053,25.10000038,25.25749969,126247600
20160309,25.32749939,25.39500046,25.06749916,25.28000069,108806800
20160310,25.35250092,25.55999947,25.03750038,25.29249954,134054400
20160311,25.55999947,25.56999969,25.375,25.56500053,109632800
20160314,25.47750092,25.72750092,25.44499969,25.62999916,100304400
20160315,25.98999977,26.29500008,25.96249962,26.14500046,160270800
20160316,26.15250015,26.57749939,26.14749908,26.49250031,153214000
20160317,26.37999916,26.61750031,26.23999977,26.45000076,137682800
20160318,26.58499908,26.625,26.29750061,26.47999954,176820800
20160321,26.48250008,26.91250038,26.28499985,26.47750092,142010800
20160322,26.3125,26.82250023,26.30249977,26.68000031,129777600
20160323,26.62000084,26.76749992,26.47500038,26.53249931,102814000
20160324,26.36750031,26.5625,26.22249985,26.41749954,104532000
20160328,26.5,26.54750061,26.26499939,26.29750061,77645600
20160329,26.22249985,26.94750023,26.21999931,26.92000008,124760400
20160330,27.16250038,27.60499954,27.14999962,27.38999939,182404400
20160331,27.43000031,27.47500038,27.21999931,27.24749947,103553600
20160401,27.19499969,27.5,27.04999924,27.49749947,103496000
20160404,27.60499954,28.04750061,27.56749916,27.78000069,149424800
20160405,27.37750053,27.68250084,27.35499954,27.45249939,106314800
20160406,27.55750084,27.74500084,27.29999924,27.73999977,105616400
20160407,27.48749924,27.60499954,27.03000069,27.13500023,127207600
20160408,27.22750092,27.44249916,27.04249954,27.16500092,94326800
20160411,27.24250031,27.65250015,27.20750046,27.25499916,117630000
20160412,27.33499908,27.625,27.16500092,27.61000061,108929200
20160413,27.70000076,28.08499908,27.70000076,28.01000023,133029200
20160414,27.90500069,28.09749985,27.83250046,28.02499962,101895600
20160415,28.02750015,28.07500076,27.43250084,27.46249962,187756000
20160418,27.22249985,27.23749924,26.73500061,26.87000084,243286000
20160419,26.96999931,27,26.55750084,26.72750092,129539600
20160420,26.65999985,27.02249908,26.51499939,26.78249931,122444000
20160421,26.73250008,26.73250008,26.37999916,26.49250031,126210000
20160422,26.25250053,26.62000084,26.15500069,26.42000008,134732400
20160425,26.25,26.41250038,26.12750053,26.27000046,112126400
20160426,25.97750092,26.32500076,25.97750092,26.08749962,224064800
20160427,24,24.67749977,23.92000008,24.45499992,458408400
20160428,24.40250015,24.46999931,23.5625,23.70750046,328970800
20160429,23.49749947,23.68000031,23.12750053,23.43499947,274126000
20160502,23.49250031,23.52000046,23.10000038,23.40999985,192640400
20160503,23.54999924,23.93499947,23.42000008,23.79500008,227325200
20160504,23.79999924,23.97500038,23.45499992,23.54750061,164102000
20160505,23.5,23.51749992,23.17000008,23.30999947,143562000
20160506,23.34250069,23.36249924,22.96249962,23.18000031,174799600
20160509,23.25,23.44249916,23.14749908,23.19750023,131745600
20160510,23.33250046,23.39249992,23.02750015,23.35499954,134747200
20160511,23.37000084,23.39249992,23.11499977,23.12750053,114876400
20160512,23.18000031,23.19499969,22.36750031,22.58499908,305258800
20160513,22.5,22.91749954,22.5,22.62999916,177571200
20160516,23.09749985,23.59749985,22.91250038,23.46999931,245039200
20160517,23.63750076,23.67499924,23.25250053,23.37249947,187667600
20160518,23.54000092,23.80249977,23.47249985,23.63999939,168249600
20160519,23.65999985,23.65999985,23.39249992,23.54999924,121768400
20160520,23.65999985,23.85750008,23.62999916,23.80500031,128104000
20160523,23.96750069,24.29750061,23.91749954,24.10750008,152074400
20160524,24.30500031,24.52249908,24.20999908,24.47500038,140560800
20160525,24.66749954,24.93499947,24.52750015,24.90500069,152675200
20160526,24.92000008,25.18250084,24.65999985,25.10250092,225324800
20160527,24.86000061,25.11750031,24.8125,25.08749962,145364800
20160531,24.89999962,25.10000038,24.70499992,24.96500015,169228800
20160601,24.75499916,24.88500023,24.58250046,24.61499977,116693200
20160602,24.39999962,24.45999908,24.15749931,24.43000031,160766400
20160603,24.44750023,24.56749916,24.36249924,24.47999954,114019600
20160606,24.49749947,25.47249985,24.38750076,24.65749931,93170000
20160607,24.8125,24.96750069,24.73999977,24.75749969,89638000
20160608,24.75499916,24.88999939,24.67000008,24.73500061,83392400
20160609,24.625,24.99749947,24.61499977,24.91250038,106405600
20160610,24.63249969,24.83749962,24.62000084,24.70750046,126851600
20160613,24.67250061,24.78000069,24.27499962,24.33499908,152082000
20160614,24.32999992,24.62000084,24.1875,24.36499977,127727600
20160615,24.45499992,24.60250092,24.25749969,24.28499985,117780800
20160616,24.11249924,24.4375,24.01749992,24.38750076,125307200
20160617,24.15500069,24.16250038,23.82500076,23.83250046,244032800
20160620,24,24.14249992,23.75749969,23.77499962,137647600
20160621,23.73500061,24.08749962,23.67000008,23.97750092,142185600
20160622,24.0625,24.22249985,23.83749962,23.88750076,116876400
20160623,23.98500061,24.07250023,23.8125,24.02499962,128960800
20160624,23.22750092,23.66500092,23.16250038,23.35000038,301245600
20160627,23.25,23.26250076,22.875,23.01000023,181958400
20160628,23.22500038,23.41500092,23.03499985,23.39749908,161779600
20160629,23.49250031,23.63750076,23.40749931,23.60000038,146124000
20160630,23.61000061,23.94249916,23.57500076,23.89999962,143345600
20160701,23.87249947,24.11750031,23.83250046,23.97249985,104106000
20160705,23.84749985,23.85000038,23.61499977,23.74749947,110820800
